label,text_a,segmented_text,pos_result,dependency_result
1,十年前在北京上大学时买过一套黑白印刷的，很喜欢，可惜被朋友抢去了。这么多年一直想再淘一套，但在本地的书店却没见到，当当网给我实现了这个夙愿，又正好特价，两本没花上一本的钱，太超值了！这个版本印刷、图片质量都没得说，而且是彩色版，内容凭记忆与十年前的版本比改动不大，这也正说明本书经得起时间考验，许多内容在当初编写时就下足了功夫，不因时代变化而淘汰。,"[['十', '年', '前', '在', '北京', '上', '大学', '时', '买', '过', '一', '套', '黑白', '印刷', '的', '，', '很', '喜欢', '，', '可惜', '被', '朋友', '抢', '去', '了', '。', '这么', '多', '年', '一直', '想', '再', '淘', '一', '套', '，', '但', '在', '本地', '的', '书店', '却', '没', '见到', '，', '当当', '网', '给', '我', '实现', '了', '这个', '夙愿', '，', '又', '正好', '特价', '，', '两', '本', '没', '花', '上', '一', '本', '的', '钱', '，', '太', '超值', '了', '！', '这个', '版本', '印刷', '、', '图片', '质量', '都', '没', '得说', '，', '而且', '是', '彩色版', '，', '内容', '凭', '记忆', '与', '十', '年', '前', '的', '版本', '比', '改动', '不', '大', '，', '这', '也', '正', '说明', '本书', '经得起', '时间', '考验', '，', '许多', '内容', '在', '当初', '编写', '时', '就', '下', '足', '了', '功夫', '，', '不', '因', '时代', '变化', '而', '淘汰', '。']]","[['m', 'q', 'f', 'p', 'ns', 'v', 'n', 'Ng', 'v', 'u', 'm', 'q', 'b', 'vn', 'u', 'w', 'd', 'v', 'w', 'v', 'p', 'n', 'v', 'v', 'y', 'w', 'r', 'a', 'q', 'd', 'v', 'd', 'v', 'm', 'q', 'w', 'c', 'p', 'r', 'u', 'n', 'd', 'd', 'v', 'w', 'nz', 'n', 'p', 'r', 'v', 'u', 'r', 'n', 'w', 'd', 'z', 'n', 'w', 'm', 'q', 'd', 'v', 'v', 'm', 'q', 'u', 'n', 'w', 'd', 'a', 'y', 'w', 'r', 'n', 'vn', 'w', 'n', 'n', 'd', 'v', 'v', 'w', 'c', 'v', 'n', 'w', 'n', 'p', 'n', 'p', 'm', 'q', 'f', 'u', 'n', 'p', 'v', 'd', 'a', 'w', 'r', 'd', 'd', 'v', 'r', 'v', 'n', 'vn', 'w', 'm', 'n', 'p', 't', 'v', 'Ng', 'd', 'v', 'a', 'u', 'n', 'w', 'd', 'p', 'n', 'vn', 'c', 'v', 'w']]","[[(1, 'nummod'), (2, 'lobj'), (8, 'loc'), (5, 'prep'), (3, 'pobj'), (7, 'lccomp'), (5, 'dobj'), (8, 'loc'), (-1, 'root'), (8, 'asp'), (11, 'nummod'), (13, 'clf'), (13, 'amod'), (8, 'dobj'), (13, 'assm'), (8, 'punct'), (17, 'advmod'), (8, 'conj'), (17, 'punct'), (20, 'advmod'), (17, 'dep'), (22, 'nsubj'), (20, 'dep'), (22, 'rcomp'), (22, 'asp'), (8, 'punct'), (28, 'advmod'), (28, 'nummod'), (30, 'nsubj'), (30, 'advmod'), (8, 'conj'), (32, 'advmod'), (30, 'ccomp'), (34, 'nummod'), (32, 'range'), (8, 'punct'), (43, 'advmod'), (40, 'assmod'), (40, 'assmod'), (38, 'assm'), (43, 'nsubj'), (43, 'advmod'), (43, 'neg'), (8, 'conj'), (8, 'punct'), (46, 'nn'), (47, 'nsubj'), (49, 'prep'), (47, 'pobj'), (8, 'conj'), (49, 'asp'), (52, 'det'), (49, 'dobj'), (49, 'punct'), (56, 'advmod'), (56, 'advmod'), (8, 'conj'), (8, 'punct'), (59, 'nummod'), (61, 'nsubj'), (61, 'neg'), (69, 'dep'), (61, 'rcomp'), (64, 'nummod'), (66, 'assmod'), (64, 'assm'), (61, 'dobj'), (69, 'punct'), (69, 'advmod'), (8, 'conj'), (69, 'dep'), (8, 'punct'), (73, 'det'), (74, 'nn'), (79, 'nsubj'), (77, 'punct'), (77, 'nn'), (79, 'nsubj'), (79, 'advmod'), (8, 'conj'), (79, 'dobj'), (79, 'punct'), (79, 'cc'), (79, 'conj'), (83, 'attr'), (79, 'punct'), (98, 'nsubj'), (98, 'prep'), (87, 'pobj'), (95, 'prep'), (91, 'nummod'), (92, 'lobj'), (94, 'assmod'), (92, 'assm'), (95, 'pobj'), (98, 'prep'), (95, 'pobj'), (98, 'neg'), (79, 'conj'), (8, 'punct'), (103, 'nsubj'), (103, 'advmod'), (103, 'advmod'), (8, 'conj'), (105, 'nsubj'), (103, 'ccomp'), (107, 'nn'), (105, 'dobj'), (105, 'punct'), (110, 'nummod'), (116, 'nsubj'), (116, 'prep'), (113, 'advmod'), (114, 'lccomp'), (111, 'plmod'), (116, 'advmod'), (103, 'ccomp'), (116, 'rcomp'), (116, 'asp'), (116, 'dobj'), (116, 'punct'), (126, 'neg'), (126, 'prep'), (124, 'nn'), (122, 'pobj'), (126, 'prtmod'), (116, 'dep'), (8, 'punct')]]"
1,西餐厅的晚餐不错，68的自助餐，吃得捧着肚子出门。一个字，棒！ 早餐就差远啦！还敢号称68，一个字，汗！ 宾馆反馈 2008年8月14日 ： 尊敬的宾客：您好！感谢您入住金陵溧阳宾馆！并给我们留下宝贵的意见！对于早餐的问题我们将做及时的调整。我们一定会继续努力与进取，发扬金陵溧阳宾馆“以客为尊”的服务理念，让每一位宾客都能对金陵溧阳宾馆留下美好而深刻的印象。再次向您表示感谢！期待您的再次光临！祝您工作顺利！身体健康！金陵溧阳宾馆客务关系主任,"[['西餐厅', '的', '晚餐', '不错', '，', '68', '的', '自助餐', '，', '吃', '得', '捧', '着', '肚子', '出门', '。', '一个', '字', '，', '棒', '！', '早餐', '就', '差', '远', '啦', '！', '还', '敢', '号称', '68', '，', '一个', '字', '，', '汗', '！', '宾馆', '反馈', '2008年', '8月', '14日', '：', '尊敬', '的', '宾客', '：', '您', '好', '！', '感谢', '您', '入住', '金陵', '溧阳', '宾馆', '！', '并', '给', '我们', '留下', '宝贵', '的', '意见', '！', '对于', '早餐', '的', '问题', '我们', '将', '做', '及时', '的', '调整', '。', '我们', '一定', '会', '继续', '努力', '与', '进取', '，', '发扬', '金陵', '溧阳', '宾馆', '“', '以', '客', '为', '尊', '”', '的', '服务', '理念', '，', '让', '每', '一', '位', '宾客', '都', '能', '对', '金陵', '溧阳', '宾馆', '留下', '美好', '而', '深刻', '的', '印象', '。', '再次', '向', '您', '表示', '感谢', '！', '期待', '您', '的', '再次', '光临', '！', '祝', '您', '工作', '顺利', '！', '身体', '健康', '！', '金陵', '溧阳', '宾馆', '客务', '关系', '主任']]","[['n', 'u', 'n', 'a', 'w', 'm', 'u', 'n', 'w', 'v', 'u', 'v', 'u', 'n', 'v', 'w', 'm', 'n', 'w', 'a', 'w', 'n', 'd', 'v', 'a', 'y', 'w', 'd', 'v', 'v', 'm', 'w', 'm', 'n', 'w', 'n', 'w', 'n', 'v', 't', 't', 't', 'w', 'v', 'u', 'n', 'w', 'r', 'a', 'w', 'v', 'r', 'v', 'ns', 'ns', 'n', 'w', 'c', 'p', 'r', 'v', 'a', 'u', 'n', 'w', 'p', 'n', 'u', 'n', 'r', 'd', 'v', 'a', 'u', 'vn', 'w', 'r', 'd', 'v', 'v', 'a', 'c', 'v', 'w', 'v', 'ns', 'ns', 'n', 'w', 'p', 'Ng', 'v', 'Ng', 'w', 'u', 'vn', 'n', 'w', 'v', 'r', 'm', 'q', 'n', 'd', 'v', 'p', 'ns', 'ns', 'n', 'v', 'a', 'c', 'a', 'u', 'n', 'w', 'd', 'p', 'r', 'v', 'v', 'w', 'v', 'r', 'u', 'd', 'v', 'w', 'v', 'r', 'v', 'a', 'w', 'n', 'a', 'w', 'ns', 'ns', 'n', 'n', 'n', 'n']]","[[(2, 'assmod'), (0, 'assm'), (3, 'nsubj'), (-1, 'root'), (3, 'punct'), (7, 'assmod'), (5, 'assm'), (9, 'nsubj'), (9, 'punct'), (3, 'dep'), (11, 'dep'), (3, 'conj'), (11, 'asp'), (11, 'dobj'), (11, 'conj'), (3, 'punct'), (17, 'nummod'), (19, 'dep'), (19, 'punct'), (3, 'conj'), (3, 'punct'), (23, 'nsubj'), (23, 'advmod'), (3, 'conj'), (23, 'rcomp'), (23, 'dep'), (3, 'punct'), (29, 'advmod'), (29, 'mmod'), (3, 'conj'), (29, 'range'), (29, 'punct'), (33, 'nummod'), (35, 'dep'), (35, 'punct'), (3, 'conj'), (3, 'punct'), (38, 'nsubj'), (3, 'conj'), (41, 'nn'), (41, 'nn'), (45, 'dep'), (45, 'punct'), (45, 'rcmod'), (43, 'cpm'), (38, 'dobj'), (48, 'punct'), (48, 'nsubj'), (3, 'conj'), (3, 'punct'), (3, 'conj'), (50, 'dobj'), (50, 'dep'), (55, 'nn'), (55, 'nn'), (52, 'dobj'), (50, 'punct'), (60, 'advmod'), (60, 'prep'), (58, 'pobj'), (3, 'conj'), (63, 'rcmod'), (61, 'cpm'), (60, 'dobj'), (3, 'punct'), (71, 'prep'), (68, 'assmod'), (66, 'assm'), (65, 'pobj'), (71, 'nsubj'), (71, 'advmod'), (3, 'conj'), (74, 'rcmod'), (72, 'cpm'), (71, 'dobj'), (3, 'punct'), (80, 'nsubj'), (80, 'advmod'), (80, 'mmod'), (80, 'mmod'), (3, 'conj'), (82, 'cc'), (80, 'dep'), (80, 'punct'), (80, 'dep'), (87, 'nn'), (87, 'nn'), (96, 'nn'), (91, 'punct'), (91, 'prep'), (89, 'pobj'), (96, 'rcmod'), (91, 'attr'), (91, 'punct'), (91, 'cpm'), (96, 'nn'), (84, 'dobj'), (80, 'punct'), (80, 'dep'), (102, 'det'), (101, 'nummod'), (99, 'dep'), (98, 'dobj'), (109, 'advmod'), (109, 'mmod'), (109, 'prep'), (108, 'nn'), (108, 'nn'), (105, 'pobj'), (80, 'dep'), (114, 'rcmod'), (110, 'cc'), (110, 'dep'), (110, 'cpm'), (109, 'dobj'), (3, 'punct'), (119, 'advmod'), (119, 'prep'), (117, 'pobj'), (3, 'conj'), (119, 'dobj'), (3, 'punct'), (3, 'conj'), (126, 'assmod'), (123, 'assm'), (126, 'amod'), (122, 'dobj'), (3, 'punct'), (3, 'conj'), (130, 'nn'), (131, 'nsubj'), (128, 'dep'), (131, 'punct'), (134, 'nsubj'), (128, 'dep'), (3, 'punct'), (138, 'nn'), (138, 'nn'), (141, 'nn'), (140, 'nn'), (141, 'nn'), (3, 'nsubj')]]"
0,"洒店的房间太小,设计也不合理。电梯太少,三十几层楼才只有两个电梯.早餐还需先到三楼走一条长廊后再转电梯到37楼,等一次电梯最少要花上5分钟。 价格也偏贵，加上早餐及宽带的费用后，与五星级的酒店差不了多少。 宾馆反馈 2008年4月25日 ： 首先需要给您更正的就是,我酒店总共有29层,而早餐在27楼,电梯一共有三个,房间有大小区别,可能您这次所住的比较小,关于宽带,08年我们已经将宽带免费,而且给予携程用户含早的优惠,希望您继续支持!!!","[['洒店', '的', '房间', '太', '小', ',', '设计', '也', '不', '合理', '。', '电梯', '太', '少', ',', '三十几', '层', '楼', '才', '只', '有', '两', '个', '电梯', '.', '早餐', '还', '需', '先', '到', '三', '楼', '走', '一', '条', '长廊', '后', '再', '转', '电梯', '到', '37', '楼', ',', '等', '一', '次', '电梯', '最', '少', '要', '花', '上', '5', '分钟', '。', '价格', '也', '偏', '贵', '，', '加上', '早餐', '及', '宽带', '的', '费用', '后', '，', '与', '五星级', '的', '酒店', '差不了', '多少', '。', '宾馆', '反馈', '2008年', '4月', '25日', '：', '首先', '需要', '给', '您', '更正', '的', '就', '是', ',', '我', '酒店', '总共', '有', '29', '层', ',', '而', '早餐', '在', '27', '楼', ',', '电梯', '一共', '有', '三', '个', ',', '房间', '有', '大小', '区别', ',', '可能', '您', '这次', '所', '住', '的', '比较', '小', ',', '关于', '宽带', ',', '08年', '我们', '已经', '将', '宽带', '免费', ',', '而且', '给予', '携程', '用户', '含', '早', '的', '优惠', ',', '希望', '您', '继续', '支持', '!!!']]","[['ns', 'u', 'n', 'd', 'a', 'w', 'v', 'd', 'd', 'a', 'w', 'n', 'd', 'a', 'w', 'm', 'q', 'n', 'd', 'd', 'v', 'm', 'q', 'n', 'w', 'n', 'd', 'v', 'd', 'v', 'm', 'n', 'v', 'm', 'q', 'n', 'f', 'd', 'v', 'n', 'v', 'm', 'n', 'w', 'v', 'm', 'q', 'n', 'd', 'a', 'v', 'v', 'v', 'm', 'q', 'w', 'n', 'd', 'd', 'a', 'w', 'v', 'n', 'c', 'n', 'u', 'n', 'f', 'w', 'p', 'b', 'u', 'n', 'l', 'r', 'w', 'n', 'v', 't', 't', 't', 'w', 'c', 'v', 'v', 'r', 'v', 'u', 'd', 'v', 'w', 'r', 'n', 'd', 'v', 'm', 'q', 'w', 'c', 'n', 'v', 'm', 'n', 'w', 'n', 'd', 'v', 'm', 'q', 'w', 'n', 'v', 'a', 'n', 'w', 'v', 'r', 'r', 'u', 'v', 'u', 'd', 'a', 'w', 'p', 'n', 'w', 't', 'r', 'd', 'p', 'n', 'v', 'w', 'c', 'v', 'nz', 'n', 'v', 'a', 'u', 'vn', 'w', 'v', 'r', 'v', 'v', 'w']]","[[(2, 'assmod'), (0, 'assm'), (4, 'nsubj'), (4, 'advmod'), (-1, 'root'), (4, 'punct'), (9, 'nsubj'), (9, 'advmod'), (9, 'neg'), (4, 'conj'), (4, 'punct'), (13, 'nsubj'), (13, 'advmod'), (4, 'conj'), (4, 'punct'), (16, 'nummod'), (17, 'clf'), (20, 'nsubj'), (20, 'advmod'), (20, 'advmod'), (4, 'conj'), (22, 'nummod'), (23, 'clf'), (20, 'dobj'), (4, 'punct'), (29, 'nsubj'), (29, 'advmod'), (29, 'mmod'), (29, 'advmod'), (4, 'conj'), (31, 'ordmod'), (29, 'dobj'), (29, 'conj'), (34, 'nummod'), (35, 'clf'), (32, 'dobj'), (38, 'loc'), (38, 'advmod'), (29, 'conj'), (38, 'dobj'), (38, 'prep'), (42, 'nummod'), (40, 'pobj'), (4, 'punct'), (51, 'dep'), (46, 'nummod'), (47, 'clf'), (51, 'nsubj'), (51, 'advmod'), (48, 'dep'), (51, 'mmod'), (4, 'conj'), (51, 'rcomp'), (54, 'nummod'), (51, 'dep'), (4, 'punct'), (59, 'nsubj'), (59, 'advmod'), (59, 'advmod'), (4, 'conj'), (4, 'punct'), (67, 'lccomp'), (64, 'conj'), (64, 'cc'), (66, 'assmod'), (64, 'assm'), (61, 'dobj'), (73, 'loc'), (73, 'punct'), (73, 'prep'), (72, 'assmod'), (70, 'assm'), (69, 'pobj'), (4, 'conj'), (73, 'dep'), (4, 'punct'), (77, 'nsubj'), (4, 'conj'), (80, 'nn'), (80, 'nn'), (77, 'dobj'), (89, 'punct'), (84, 'advmod'), (84, 'mmod'), (89, 'nsubj'), (84, 'dobj'), (84, 'dep'), (84, 'cpm'), (89, 'advmod'), (4, 'conj'), (89, 'punct'), (92, 'nn'), (94, 'nsubj'), (94, 'advmod'), (89, 'ccomp'), (96, 'nummod'), (94, 'dep'), (94, 'punct'), (94, 'cc'), (100, 'nsubj'), (94, 'conj'), (102, 'nummod'), (100, 'range'), (94, 'punct'), (106, 'nsubj'), (106, 'advmod'), (4, 'conj'), (108, 'nummod'), (106, 'dep'), (4, 'punct'), (111, 'top'), (4, 'conj'), (113, 'amod'), (111, 'dobj'), (4, 'punct'), (122, 'advmod'), (119, 'nsubj'), (119, 'advmod'), (119, 'prtmod'), (122, 'nsubj'), (119, 'cpm'), (122, 'advmod'), (4, 'conj'), (4, 'punct'), (132, 'prep'), (124, 'pobj'), (132, 'punct'), (132, 'tmod'), (132, 'nsubj'), (132, 'advmod'), (132, 'ba'), (132, 'nsubj'), (4, 'conj'), (132, 'punct'), (132, 'cc'), (132, 'dep'), (137, 'nn'), (138, 'nsubj'), (141, 'rcmod'), (138, 'dobj'), (138, 'cpm'), (135, 'dobj'), (4, 'punct'), (4, 'conj'), (146, 'nsubj'), (146, 'mmod'), (143, 'ccomp'), (4, 'punct')]]"
1,父母在孩子的成长过程中承担着不可推卸的责任，也扮演着举足轻重的角色．龙应台的儿子们将来都会是正直、善良的人。 有这样一份母子间的相同情谊， 孩子不会学坏， 人生的成功与失败对在心胸开阔的父母而言并不重要。 重要的是孩子是否快乐！ 推荐朋友们还可以看龙应台的《孩子你慢慢来》了解两个中西合壁儿子的成长过程。 了解东西方文化的差异， 了解一颗伟大而平凡的母亲的心。,"[['父母', '在', '孩子', '的', '成长', '过程', '中', '承担', '着', '不可', '推卸', '的', '责任', '，', '也', '扮演', '着', '举足轻重', '的', '角色', '．', '龙应台', '的', '儿子', '们', '将来', '都', '会', '是', '正直', '、', '善良', '的', '人', '。', '有', '这样', '一', '份', '母子', '间', '的', '相同', '情谊', '，', '孩子', '不', '会', '学', '坏', '，', '人生', '的', '成功', '与', '失败', '对', '在', '心胸', '开阔', '的', '父母', '而言', '并', '不', '重要', '。', '重要', '的', '是', '孩子', '是否', '快乐', '！', '推荐', '朋友', '们', '还', '可以', '看', '龙应台', '的', '《', '孩子', '你', '慢慢', '来', '》', '了解', '两', '个', '中西', '合壁', '儿子', '的', '成长', '过程', '。', '了解', '东西方', '文化', '的', '差异', '，', '了解', '一', '颗', '伟大', '而', '平凡', '的', '母亲', '的', '心', '。']]","[['n', 'p', 'n', 'u', 'vn', 'n', 'f', 'v', 'u', 'v', 'v', 'u', 'n', 'w', 'd', 'v', 'u', 'i', 'u', 'n', 'w', 'nr', 'u', 'n', 'k', 't', 'd', 'v', 'v', 'a', 'w', 'a', 'u', 'n', 'w', 'v', 'r', 'm', 'q', 'n', 'f', 'u', 'a', 'n', 'w', 'n', 'd', 'v', 'v', 'a', 'w', 'n', 'u', 'an', 'c', 'vn', 'p', 'p', 'n', 'a', 'u', 'n', 'u', 'd', 'd', 'a', 'w', 'a', 'u', 'v', 'n', 'v', 'a', 'w', 'v', 'n', 'k', 'd', 'v', 'v', 'nr', 'u', 'w', 'n', 'r', 'd', 'v', 'w', 'v', 'm', 'q', 'j', 'vn', 'n', 'u', 'vn', 'n', 'w', 'v', 'j', 'n', 'u', 'n', 'w', 'v', 'm', 'q', 'a', 'c', 'a', 'u', 'n', 'u', 'n', 'w']]","[[(7, 'nsubj'), (7, 'prep'), (5, 'assmod'), (2, 'assm'), (5, 'nn'), (6, 'lobj'), (1, 'plmod'), (-1, 'root'), (7, 'asp'), (10, 'mmod'), (12, 'rcmod'), (10, 'cpm'), (7, 'dobj'), (7, 'punct'), (15, 'advmod'), (7, 'dep'), (15, 'asp'), (19, 'rcmod'), (17, 'cpm'), (15, 'dobj'), (7, 'punct'), (23, 'assmod'), (21, 'assm'), (28, 'nsubj'), (28, 'nsubj'), (28, 'dep'), (28, 'advmod'), (28, 'mmod'), (7, 'conj'), (33, 'rcmod'), (29, 'punct'), (29, 'dep'), (29, 'cpm'), (28, 'attr'), (7, 'punct'), (48, 'dep'), (43, 'nn'), (38, 'nummod'), (43, 'clf'), (40, 'lobj'), (43, 'assmod'), (40, 'assm'), (43, 'amod'), (35, 'dobj'), (48, 'punct'), (48, 'nsubj'), (48, 'neg'), (48, 'mmod'), (7, 'conj'), (48, 'rcomp'), (7, 'punct'), (55, 'assmod'), (51, 'assm'), (55, 'conj'), (55, 'cc'), (65, 'nsubj'), (65, 'prep'), (59, 'prep'), (59, 'nsubj'), (61, 'rcmod'), (59, 'cpm'), (62, 'lobj'), (56, 'plmod'), (65, 'advmod'), (65, 'neg'), (7, 'conj'), (7, 'punct'), (69, 'top'), (67, 'cpm'), (7, 'conj'), (72, 'nsubj'), (72, 'advmod'), (69, 'ccomp'), (7, 'punct'), (7, 'conj'), (74, 'dobj'), (74, 'dobj'), (79, 'advmod'), (79, 'mmod'), (74, 'dep'), (82, 'assmod'), (80, 'assm'), (86, 'punct'), (86, 'nsubj'), (86, 'nsubj'), (86, 'advmod'), (79, 'ccomp'), (86, 'punct'), (79, 'dep'), (90, 'nummod'), (93, 'clf'), (92, 'nsubj'), (93, 'amod'), (96, 'assmod'), (93, 'assm'), (96, 'nn'), (88, 'dobj'), (7, 'punct'), (7, 'conj'), (100, 'nn'), (102, 'assmod'), (100, 'assm'), (98, 'dobj'), (98, 'punct'), (98, 'conj'), (106, 'nummod'), (113, 'clf'), (113, 'rcmod'), (107, 'cc'), (107, 'dep'), (107, 'cpm'), (113, 'assmod'), (111, 'assm'), (104, 'dobj'), (7, 'punct')]]"
0,我收到的机器是裸机，没有预装系统，也没有给安装碟，装系统害苦我了,"[['我', '收到', '的', '机器', '是', '裸机', '，', '没有', '预装', '系统', '，', '也', '没有', '给', '安装', '碟', '，', '装', '系统', '害苦', '我', '了']]","[['r', 'v', 'u', 'n', 'v', 'n', 'w', 'v', 'vn', 'n', 'w', 'd', 'd', 'p', 'v', 'n', 'w', 'v', 'n', 'v', 'r', 'y']]","[[(1, 'nsubj'), (3, 'rcmod'), (1, 'cpm'), (4, 'top'), (-1, 'root'), (4, 'attr'), (4, 'punct'), (4, 'conj'), (9, 'nn'), (7, 'dobj'), (7, 'punct'), (14, 'advmod'), (14, 'neg'), (14, 'prtmod'), (4, 'conj'), (14, 'dobj'), (4, 'punct'), (19, 'conj'), (17, 'dobj'), (4, 'conj'), (19, 'dobj'), (19, 'dep')]]"
0,东西不错，比想象中的好，性价比不错。京东的配送速度也要赞一个！,"[['东西', '不错', '，', '比', '想象', '中', '的', '好', '，', '性价比', '不错', '。', '京东', '的', '配送', '速度', '也', '要', '赞', '一个', '！']]","[['n', 'a', 'w', 'p', 'v', 'f', 'u', 'a', 'w', 'n', 'a', 'w', 'nz', 'u', 'vn', 'n', 'd', 'v', 'Vg', 'm', 'w']]","[[(1, 'nsubj'), (-1, 'root'), (1, 'punct'), (7, 'prep'), (5, 'lobj'), (3, 'plmod'), (5, 'assm'), (1, 'conj'), (1, 'punct'), (10, 'nsubj'), (1, 'conj'), (1, 'punct'), (15, 'assmod'), (12, 'assm'), (15, 'nn'), (18, 'nsubj'), (18, 'advmod'), (18, 'mmod'), (1, 'conj'), (18, 'advmod'), (1, 'punct')]]"
0,原本以为是写一些关于心里问题的解答，谁知道只是关于感情的故事。真的有种被骗的感觉，被作者蒙骗了。,"[['原本', '以为', '是', '写', '一些', '关于', '心里', '问题', '的', '解答', '，', '谁', '知道', '只', '是', '关于', '感情', '的', '故事', '。', '真的', '有', '种', '被', '骗', '的', '感觉', '，', '被', '作者', '蒙骗', '了', '。']]","[['d', 'v', 'v', 'v', 'm', 'p', 's', 'n', 'u', 'vn', 'w', 'r', 'v', 'd', 'v', 'p', 'n', 'u', 'n', 'w', 'd', 'v', 'q', 'p', 'v', 'u', 'n', 'w', 'p', 'n', 'v', 'y', 'w']]","[[(1, 'advmod'), (-1, 'root'), (3, 'cop'), (1, 'ccomp'), (9, 'nummod'), (9, 'assmod'), (7, 'nn'), (5, 'pobj'), (5, 'assm'), (3, 'dobj'), (1, 'punct'), (12, 'nsubj'), (1, 'dep'), (14, 'advmod'), (1, 'dep'), (18, 'assmod'), (15, 'pobj'), (15, 'assm'), (14, 'attr'), (1, 'punct'), (21, 'advmod'), (1, 'dep'), (26, 'clf'), (24, 'pass'), (26, 'rcmod'), (24, 'cpm'), (21, 'dobj'), (21, 'punct'), (21, 'dep'), (30, 'nsubj'), (28, 'dep'), (28, 'dep'), (1, 'punct')]]"
1,轻小可人，容量大，速度快，外壳色泽光感都不错…… 对于准备求婚的哥哥是个不错的选择哦！,"[['轻', '小', '可人', '，', '容量', '大', '，', '速度', '快', '，', '外壳', '色泽', '光感', '都', '不错', '…', '…', '对于', '准备', '求婚', '的', '哥哥', '是', '个', '不错', '的', '选择', '哦', '！']]","[['a', 'a', 'a', 'w', 'n', 'a', 'w', 'n', 'a', 'w', 'n', 'n', 'n', 'd', 'a', 'w', 'w', 'p', 'v', 'v', 'u', 'n', 'v', 'q', 'a', 'u', 'vn', 'y', 'w']]","[[(-1, 'root'), (0, 'comod'), (0, 'comod'), (0, 'punct'), (5, 'nsubj'), (0, 'dep'), (0, 'punct'), (8, 'nsubj'), (0, 'dep'), (0, 'punct'), (12, 'nn'), (12, 'nn'), (14, 'nsubj'), (14, 'advmod'), (0, 'dep'), (0, 'punct'), (0, 'punct'), (22, 'prep'), (21, 'rcmod'), (18, 'ccomp'), (18, 'cpm'), (17, 'pobj'), (0, 'dep'), (26, 'clf'), (26, 'rcmod'), (24, 'cpm'), (22, 'attr'), (22, 'dep'), (0, 'punct')]]"
0,不带光驱，读卡器居然没有一个封口垫片，只好拿个TF-SD卡套塞进去代用，A面后方有些松，屏幕线裸露。,"[['不', '带', '光驱', '，', '读', '卡', '器', '居然', '没有', '一个', '封口', '垫片', '，', '只好', '拿', '个', 'TF', '-', 'SD', '卡套', '塞进', '去', '代用', '，', 'A', '面', '后方', '有些', '松', '，', '屏幕', '线', '裸露', '。']]","[['d', 'v', 'n', 'w', 'v', 'n', 'n', 'd', 'v', 'm', 'n', 'n', 'w', 'd', 'v', 'q', 'nx', 'w', 'nx', 'n', 'v', 'v', 'v', 'w', 'nx', 'n', 'f', 'r', 'a', 'w', 'n', 'n', 'v', 'w']]","[[(1, 'neg'), (8, 'dep'), (1, 'dobj'), (8, 'punct'), (6, 'rcmod'), (4, 'dobj'), (8, 'nsubj'), (8, 'advmod'), (-1, 'root'), (11, 'nummod'), (11, 'nn'), (8, 'dobj'), (8, 'punct'), (14, 'advmod'), (8, 'conj'), (19, 'clf'), (18, 'nn'), (18, 'punct'), (19, 'nn'), (14, 'dobj'), (14, 'conj'), (22, 'mmod'), (14, 'conj'), (8, 'punct'), (25, 'nn'), (26, 'nn'), (28, 'nsubj'), (28, 'advmod'), (8, 'conj'), (8, 'punct'), (31, 'nn'), (32, 'nsubj'), (8, 'conj'), (8, 'punct')]]"
1,机子是自己选的的，看中的就是性价比。拿到手后发现比想象的更好。京东送货也及时，非常不错。,"[['机子', '是', '自己', '选', '的', '的', '，', '看中', '的', '就', '是', '性价比', '。', '拿到', '手', '后', '发现', '比', '想象', '的', '更', '好', '。', '京东', '送货', '也', '及时', '，', '非常', '不错', '。']]","[['n', 'v', 'r', 'v', 'u', 'u', 'w', 'v', 'u', 'd', 'v', 'n', 'w', 'v', 'n', 'f', 'v', 'p', 'v', 'u', 'd', 'a', 'w', 'nz', 'v', 'd', 'a', 'w', 'd', 'a', 'w']]","[[(1, 'top'), (-1, 'root'), (3, 'nsubj'), (1, 'attr'), (3, 'cpm'), (3, 'cpm'), (1, 'punct'), (10, 'nsubj'), (7, 'cpm'), (10, 'advmod'), (1, 'conj'), (10, 'attr'), (1, 'punct'), (15, 'lccomp'), (13, 'dobj'), (16, 'loc'), (1, 'conj'), (21, 'prep'), (17, 'pobj'), (18, 'cpm'), (21, 'advmod'), (16, 'ccomp'), (1, 'punct'), (24, 'nsubj'), (26, 'dep'), (26, 'advmod'), (1, 'conj'), (1, 'punct'), (29, 'advmod'), (1, 'conj'), (1, 'punct')]]"
